LATITUDE,LONGITUDE,OBSERVATION DATE
30.90209984,-85.81408355,43176
37.1802064,-86.18044209,43176
30.71714352,-85.92140317,43177
37.28275043,-86.19851027,43177
30.45420032,-86.04080702,43178
37.38515375,-86.21657845,43178
30.11330528,-86.17208108,43179
37.48741622,-86.23464663,43179
30.00758146,-86.31495807,43180
37.58953771,-86.25271481,43180
29.90399037,-86.46911899,43181
37.6915181,-86.27078299,43181
29.8032746,-86.63419511,43182
37.79335726,-86.28885118,43182
29.70619579,-86.80977008,43183
37.89505506,-86.30691936,43183
29.61353153,-86.99538241,43184
37.99661139,-86.32498754,43184
29.52607203,-87.19052816,43185
38.09802613,-86.34305572,43185
29.44461662,-87.39466388,43186
38.19929915,-86.3611239,43186
29.36997008,-87.60720977,43187
38.30043035,-86.37919208,43187
29.3029388,-87.82755302,43188
38.4014196,-86.39726027,43188
29.24432672,-88.05505136,43189
38.5022668,-86.41532845,43189
29.19493129,-88.28903678,43190
38.60297183,-86.43339663,43190
29.78439853,-88.52881937,43191
38.70353459,-86.45146481,43191
30.14709954,-88.77369127,43192
38.80395498,-86.46953299,43192
29.58205983,-89.02293077,43193
38.90423288,-86.48760117,43193
29.42007678,-89.27580642,43194
39.0043682,-86.50566936,43194
29.11311864,-89.53158125,43195
39.10436084,-86.52373754,43195
29.13486339,-89.78951697,43196
39.20421069,-86.54180572,43196
29.17086261,-90.04887821,43197
39.30391767,-86.5598739,43197
29.22170631,-90.3089367,43198
39.40348167,-86.57794208,43198
29.28793952,-90.56897547,43199
39.5029026,-86.59601026,43199
29.37005836,-90.82829287,43200
39.60218038,-86.61407845,43200
29.46850642,-91.08620661,43201
39.70131491,-86.63214663,43201
29.58367119,-91.34205763,43202
39.8003061,-86.63404513,43202
29.71588094,-91.59521383,43203
39.89915388,-86.63594364,43203
29.86540171,-91.84507362,43204
39.99785816,-86.63784215,43204
30.03243474,-92.09106935,43205
40.09641885,-86.63974065,43205
30.21711415,-92.33267048,43206
40.19483587,-86.64163916,43206
30.41950505,-92.56938652,43207
40.29310916,-86.64353767,43207
30.63960199,-92.80076978,43208
40.39123863,-86.64543617,43208
30.87732787,-93.02641785,43209
40.4892242,-86.64733468,43209
31.13253322,-93.24597575,43210
40.58706581,-86.64923319,43210
31.40499598,-93.45913787,43211
40.68476339,-86.65113169,43211
31.69442173,-93.66564955,43212
40.78231686,-86.6530302,43212
32.00044433,-93.86530842,43213
40.87972616,-86.65492871,43213
32.32262713,-94.05796534,43214
40.97699122,-86.65682721,43214
33.64278207,-94.24352508,43215
41.07411198,-86.65872572,43215
33.99171652,-94.42194662,43216
41.17108838,-86.66062422,43216
34.35489483,-94.59324318,43217
41.26792036,-86.66252273,43217
34.80575143,-94.75748183,43218
41.36460785,-86.66442124,43218
34.97339846,-94.91478283,43219
41.46115081,-86.66631974,43219
34.56225535,-95.06531863,43220
41.55754918,-86.66821825,43220
34.9798657,-95.2093125,43221
41.6538029,-86.67011676,43221
35.40789409,-95.34703686,43222
41.74991192,-86.67201526,43222
35.84539528,-95.47881132,43223
41.8458762,-86.67391377,43223
35.34023464,-95.6050004,43224
41.94169568,-86.67581228,43224
34.7680555,-95.72601089,43225
42.03737032,-86.67771078,43225
34.12665972,-95.84228906,43226
42.13290007,-86.67960929,43226
34.01422803,-95.95431747,43227
42.2282849,-86.6815078,43227
34.58069133,-96.06261161,43228
42.32352476,-86.6834063,43228
35.07604,-96.16771629,43229
42.41861961,-86.68530481,43229
35.50049474,-96.2702018,43230
42.51356941,-86.68720332,43230
35.70771812,-96.37065991,43231
42.60837412,-86.68910182,43231
36.50028821,-96.46969964,43232
42.70303372,-86.69100033,43232
37.21535999,-96.56794298,43233
42.79754817,-86.69289884,43233
38.01872018,-96.66602038,43234
42.89191744,-86.69479734,43234
38.62819909,-96.76456617,43235
42.98614149,-86.69669585,43235
39.0441606,-96.86421401,43236
43.08022031,-86.62963539,43236
39.80330395,-96.96559209,43237
43.17415385,-86.56624751,43237
40.68835874,-97.06931854,43238
43.26794211,-86.50285963,43238
41.15205537,-97.17599661,43239
43.36158505,-86.43947174,43239
41.80991637,-97.28621012,43240
43.45508266,-86.37608386,43240
42.65493084,-97.40051875,43241
43.54843491,-86.31269598,43241
43.35142745,-97.51945357,43242
43.64164178,-86.24930809,43242
44.09780474,-97.64351263,43243
43.73470327,-86.18592021,43243
44.63505969,-97.77315664,43244
43.82761934,-86.12253233,43244
45.34931899,-97.90880492,43245
43.92039,-86.05914444,43245
46.17060187,-98.05083143,43246
44.01301522,-85.99575656,43246
46.53802805,-98.1995611,43247
44.105495,-85.93236868,43247
47.50504773,-98.35526631,43248
44.19782933,-85.86898079,43248
47.84279703,-98.51816372,43249
44.29001819,-85.80559291,43249
47.86591809,-98.6884113,43250
44.38206159,-85.76024949,43250
48.11854659,-98.86610572,43251
44.47395952,-85.6529102,43251
48.47752011,-99.05127999,43252
44.56571197,-85.5455709,43252
48.64337447,-99.24390148,43253
44.65731895,-85.4382316,43253
48.73661695,-99.44387028,43254
44.74878045,-85.33089231,43254
48.99434889,-99.65101789,43255
44.84009648,-85.22355301,43255
49.2963871,-99.86510633,43256
44.93126704,-85.11621372,43256
49.64168119,-100.0858276,43257
45.02229213,-85.00887442,43257
50.26002577,-100.3128033,43258
45.11317176,-84.90153512,43258
50.28514567,-100.5455855,43259
45.20390593,-84.79419583,43259
50.41180159,-100.7836565,43260
45.29449466,-84.68685653,43260
50.4674764,-101.0264305,43261
45.38493795,-84.57951723,43261
50.5097805,-101.2732547,43262
45.47523582,-84.47217794,43262
50.76727389,-101.5234114,43263
45.56538828,-84.36483864,43263
50.89693124,-101.7761198,43264
45.65539534,-84.25749934,43264
51.01347217,-102.030539,43265
45.74525702,-84.15016005,43265
51.11722098,-102.2857704,43266
45.83497334,-84.04282075,43266
51.65772946,-102.5408615,43267
45.92454431,-83.93548145,43267
52.23538619,-102.7948095,43268
46.01396996,-83.82814216,43268
52.35663276,-103.0465649,43269
46.1032503,-83.72080286,43269
52.63099136,-103.2950361,43270
46.19238537,-83.61346356,43270
52.73001709,-103.5390937,43271
46.28137518,-83.50612427,43271
52.92762898,-103.7775758,43272
46.37021976,-83.39878497,43272
53.168996,-104.0092926,43273
46.45891913,-83.29144568,43273
53.29269425,-104.233032,43274
46.54747333,-83.18410638,43274
53.35404106,-104.447565,43275
46.63588238,-83.07676708,43275
53.40755903,-104.6516514,43276
46.72414632,-82.96942779,43276
53.45383574,-104.8440459,43277
46.81226517,-82.86208849,43277
53.49346815,-105.0235034,43278
46.90023898,-82.75474919,43278
53.58055331,-105.1887858,43279
46.98806777,-82.6474099,43279
53.50169646,-105.3386678,43280
47.07575158,-82.5400706,43280
53.47150463,-105.4719429,43281
47.16329045,-82.4327313,43281
53.43708088,-105.5874296,43282
47.25068442,-82.32539201,43282
53.3452987,-105.6839776,43283
47.33793353,-82.21805271,43283
53.25030427,-105.7604739,43284
47.42503781,-82.11071341,43284
53.0986437,-105.8158485,43285
47.51199732,-82.00337412,43285
52.89031141,-105.8490805,43286
47.59881209,-81.89603482,43286
52.24073483,-105.8592035,43287
47.68548218,-81.78869552,43287
51.9708328,-105.8453113,43288
47.77200762,-81.68135623,43288
52.19873953,-105.8065629,43289
47.85838846,-81.57401693,43289
52.03978531,-105.742188,43290
47.94462476,-81.46667764,43290
51.8255569,-105.6514912,43291
48.03071656,-81.35933834,43291
51.8348885,-105.5338568,43292
48.11666391,-81.25199904,43292
51.67887316,-105.388753,43293
48.20246688,-81.14465975,43293
51.41243303,-105.2157354,43294
48.2881255,-81.03732045,43294
51.09063922,-105.0144505,43295
48.37363983,-80.92998115,43295
50.54130397,-104.7846393,43296
48.3932434,-80.82264186,43296
50.53384794,-104.5261392,43297
48.41881937,-80.71530256,43297
50.41993534,-104.2388864,43298
48.44273228,-80.60796326,43298
50.33636045,-103.9229184,43299
48.45468449,-80.50062397,43299
50.25692087,-103.5783743,43300
48.4726075,-80.39328467,43300
50.12408877,-103.2054965,43301
48.48455263,-80.28594537,43301
49.99548576,-102.804631,43302
48.49052414,-80.17860608,43302
49.92925213,-102.3762268,43303
48.49649494,-80.07126678,43303
49.80955424,-101.9208365,43304
48.50246503,-79.96392748,43304
50.3885111,-101.4391143,43305
48.50843442,-79.85658819,43305
50.39424175,-100.931815,43306
48.5144031,-79.74924889,43306
50.40447369,-100.3997924,43307
48.52633833,-79.64190959,43307
50.41905822,-99.84399624,43308
48.53827074,-79.5345703,43308
50.43780256,-99.26547008,43309
48.54423588,-79.427231,43309
50.46047111,-98.66534763,43310
48.55020031,-79.31989171,43310
50.48678715,-98.04484923,43311
48.55616404,-79.21255241,43311
50.51643464,-97.40527773,43312
48.55945681,-79.10521311,43312
50.54906034,-96.748014,43313
48.54752943,-78.99787382,43313
50.58427607,-96.07451204,43314
48.53559922,-78.89053452,43314
50.62166125,-95.38629382,43315
48.52366618,-78.78319522,43315
51.09197171,-94.68494364,43316
48.51173031,-78.67585593,43316
51.43687672,-93.97210235,43317
48.49979162,-78.56851663,43317
51.75692249,-93.24946111,43318
48.48785009,-78.46117733,43318
52.13026998,-92.51875507,43319
48.47590574,-78.35383804,43319
52.77347611,-91.78175665,43320
48.46395855,-78.24649874,43320
52.81186957,-91.04026878,43321
48.45200854,-78.13915944,43321
52.84887569,-90.29611788,43322
48.4400557,-78.03182015,43322
52.93824789,-89.5511467,43323
48.42810002,-77.92448085,43323
52.97077496,-88.80720715,43324
48.41614152,-77.81714155,43324
53.05440605,-88.06615293,43325
48.40418019,-77.70980226,43325
53.08022919,-87.32983223,43326
48.39221602,-77.60246296,43326
53.10188377,-86.60008043,43327
48.38024903,-77.49512367,43327
53.1188178,-85.87871272,43328
48.3682792,-77.38778437,43328
53.18448206,-85.16751695,43329
48.35630655,-77.28044507,43329
53.24426424,-84.46824646,43330
48.34433106,-77.17310578,43330
53.35145022,-83.78261308,43331
48.33235275,-77.06576648,43331
53.34420822,-83.11228033,43332
48.3203716,-76.95842718,43332
53.32968456,-82.45885679,43333
48.30838762,-76.85108789,43333
52.6568278,-81.82388969,43334
48.2964008,-76.74374859,43334
51.8538414,-81.20885878,43335
48.28441116,-76.63640929,43335
51.47812264,-80.61517054,43336
48.27241869,-76.52907,43336
51.31557248,-80.04415257,43337
48.26042338,-76.4217307,43337
51.2555352,-79.49704848,43338
48.24842524,-76.3143914,43338
51.07226714,-78.97501307,43339
48.23642427,-76.20705211,43339
50.99133552,-78.47910788,43340
48.22442046,-76.09971281,43340
50.78580455,-78.0102972,43341
48.21241383,-75.99237351,43341
50.5111244,-77.56944453,43342
48.20040436,-75.88503422,43342
50.39617243,-77.15730937,43344
48.18839206,-75.77769492,43344
50.26959163,-76.77454464,43345
48.17637692,-75.67035563,43345
50.13121482,-76.42169441,43346
48.16435895,-75.56301633,43346
49.98091266,-76.09919226,43347
48.15233815,-75.45567703,43347
49.81859471,-75.80736002,43348
48.14031452,-75.34833774,43348
49.64421051,-75.54640707,43349
48.12828805,-75.24099844,43349
49.45775052,-75.31643008,43350
48.11625874,-75.13365914,43350
49.25924705,-75.11741338,43351
48.10422661,-75.02631985,43351
49.04877508,-74.94922966,43352
48.09219164,-74.91898055,43352
48.82645297,-74.81164125,43353
47.92880839,-74.81164125,43353
48.59244314,-74.70430196,43354
47.62992959,-74.70430196,43354
48.34695257,-74.62675922,43355
47.60626669,-74.62675922,43355
48.92587748,-74.57845686,43356
47.48484506,-74.57845686,43356
48.78149434,-74.55873826,43357
47.27521908,-74.55873826,43357
47.54434206,-74.56684993,43358
47.23933297,-74.56684993,43358
47.25590035,-74.60194555,43359
47.07209981,-74.60194555,43359
46.95768962,-74.66309038,43360
46.95768962,-74.66309038,43360
46.65018675,-74.74926607,43361
46.65018675,-74.74926607,43361
46.33391222,-74.8593758,43362
46.33391222,-74.8593758,43362
46.00942903,-74.99224978,43363
46.00942903,-74.99224978,43363
45.67734147,-75.14665101,43364
45.67734147,-75.14665101,43364
45.33829347,-75.32128135,43365
45.33829347,-75.32128135,43365
44.99296672,-75.51478784,43366
44.99296672,-75.51478784,43366
44.64207849,-75.72576915,43367
44.64207849,-75.72576915,43367
44.2863791,-75.95278234,43368
44.2863791,-75.95278234,43368
43.92664907,-76.19434968,43369
43.92664907,-76.19434968,43369
43.56369602,-76.4489656,43370
43.56369602,-76.4489656,43370
43.19835121,-76.71510372,43371
43.19835121,-76.71510372,43371
42.83146581,-76.99122394,43372
42.83146581,-76.99122394,43372
42.46390691,-77.27577957,43373
42.46390691,-77.27577957,43373
42.09655324,-77.56722434,43374
42.09655324,-77.56722434,43374
41.73029071,-77.86401948,43375
41.73029071,-77.86401948,43375
41.36600777,-78.1646406,43376
41.36600777,-78.1646406,43376
41.00459053,-78.46758455,43377
41.00459053,-78.46758455,43377
40.64691785,-78.77137602,43378
40.64691785,-78.77137602,43378
40.29385632,-79.07457403,43379
40.29385632,-79.07457403,43379
39.94625517,-79.37577816,43380
39.94625517,-79.37577816,43380
39.60494126,-79.67363459,43381
39.60494126,-79.67363459,43381
39.27071408,-79.96684175,43382
39.27071408,-79.96684175,43382
38.94434088,-80.25415584,43383
38.94434088,-80.25415584,43383
38.62655188,-80.53439582,43384
38.62655188,-80.53439582,43384
38.31803582,-80.80644824,43385
38.31803582,-80.80644824,43385
38.01943561,-81.06927158,43386
38.01943561,-81.06927158,43386
37.73134431,-81.3219002,43387
37.73134431,-81.3219002,43387
37.45430147,-81.56344799,43388
37.45430147,-81.56344799,43388
37.18878974,-81.79311143,43389
37.18878974,-81.79311143,43389
36.93523194,-82.01017237,43390
36.93523194,-82.01017237,43390
36.69398849,-82.21400024,43391
36.69398849,-82.21400024,43391
36.46535531,-82.4040539,43392
36.46535531,-82.4040539,43392
36.24956211,-82.57988295,43393
36.24956211,-82.57988295,43393
36.04677121,-82.74112859,43394
36.04677121,-82.74112859,43394
35.85707675,-82.88752409,43395
35.85707675,-82.88752409,43395
35.68050446,-83.01889464,43396
35.68050446,-83.01889464,43396
35.51701181,-83.13515686,43397
35.51701181,-83.13515686,43397
35.36648869,-83.23631784,43398
35.36648869,-83.23631784,43398
35.22875848,-83.32247363,43399
35.22875848,-83.32247363,43399
35.1035796,-83.39380742,43400
35.1035796,-83.39380742,43400
34.99064744,-83.4505872,43401
34.99064744,-83.4505872,43401
34.88959674,-83.49316303,43402
34.88959674,-83.49316303,43402
34.80000427,-83.52196393,43403
34.80000427,-83.52196393,43403
34.72139188,-83.53749435,43404
34.72139188,-83.53749435,43404
34.6532299,-83.54033036,43405
34.6532299,-83.54033036,43405
34.59494074,-83.5311154,43406
34.59494074,-83.5311154,43406
34.5459028,-83.51055581,43407
34.5459028,-83.51055581,43407
34.50545457,-83.479416,43408
34.50545457,-83.479416,43408
34.47289891,-83.43851344,43409
34.47289891,-83.43851344,43409
34.44750745,-83.38871333,43410
34.44750745,-83.38871333,43410
34.42852512,-83.33092314,43411
34.42852512,-83.33092314,43411
34.41517471,-83.26608697,43412
34.41517471,-83.26608697,43412
34.40666157,-83.19517971,43413
34.40666157,-83.19517971,43413
34.40217815,-83.11920118,43414
34.40217815,-83.11920118,43414
34.40090864,-83.0391701,43415
34.40090864,-83.0391701,43415
34.40203354,-82.95611816,43416
34.40203354,-82.95611816,43416
34.40473404,-82.87108387,43417
34.40473404,-82.87108387,43417
34.40819644,-82.78510666,43418
34.40819644,-82.78510666,43418
34.41161632,-82.69922088,43419
34.41161632,-82.69922088,43419
34.41420259,-82.61444993,43420
34.41420259,-82.61444993,43420
34.4151814,-82.53180056,43421
34.4151814,-82.53180056,43421
34.4137998,-82.45225723,43422
34.4137998,-82.45225723,43422
34.40932926,-82.37677677,43423
34.40932926,-82.37677677,43423
34.40106895,-82.30628312,43424
34.40106895,-82.30628312,43424
34.38834877,-82.24166242,43425
34.38834877,-82.24166242,43425
34.37053223,-82.18375832,43426
34.37053223,-82.18375832,43426
34.34701901,-82.13336757,43427
34.34701901,-82.13336757,43427
34.31724735,-82.091236,43428
34.31724735,-82.091236,43428
34.28069616,-82.05805469,43429
34.28069616,-82.05805469,43429
34.23688695,-82.03445672,43430
34.23688695,-82.03445672,43430
34.18538545,-82.02101408,43431
34.18538545,-82.02101408,43431
34.12580304,-82.01823516,43432
34.12580304,-82.01823516,43432
34.05779792,-82.02656251,43433
34.05779792,-82.02656251,43433
33.9810761,-82.04637112,43434
33.9810761,-82.04637112,43434
33.89539202,-82.07796714,43434
33.89539202,-82.07796714,43434
33.80054911,-82.12158697,43435
33.80054911,-82.12158697,43435
33.69639995,-82.17739686,43436
33.69639995,-82.17739686,43436
33.58284632,-82.24549301,43437
33.58284632,-82.24549301,43437
33.45983888,-82.32590203,43438
33.45983888,-82.32590203,43438
33.32737673,-82.41858197,43439
33.32737673,-82.41858197,43439
33.1855066,-82.52342372,43440
33.1855066,-82.52342372,43440
33.03432189,-82.64025295,43441
33.03432189,-82.64025295,43441
32.87396133,-82.76883244,43442
32.87396133,-82.76883244,43442
32.7046075,-82.90886489,43443
32.7046075,-82.90886489,43443
32.52648495,-83.05999618,43444
32.52648495,-83.05999618,43444
32.33985812,-83.22181902,43445
32.33985812,-83.22181902,43445
31.76208105,-83.39387701,43446
31.99204324,-83.39387701,43446
31.48158103,-83.57566916,43447
31.71224649,-83.57566916,43447
31.34746245,-83.76665473,43448
31.4245263,-83.76665473,43448
30.97458814,-83.96625848,43449
30.81965598,-83.96625848,43449
30.57070764,-84.17387622,43450
30.36060339,-84.17387622,43450
30.10700665,-84.38888077,43451
29.89359775,-84.38888077,43451
29.8115517,-84.61062814,43452
29.41908303,-84.61062814,43452
29.33186703,-84.83846407,43453
29.33186703,-84.83846407,43453
29.33186703,-84.84744722,43454
29.33186703,-84.84744722,43454
29.33186703,-84.85643037,43455
29.33186703,-84.85643037,43455
29.33186703,-84.86541353,43456
29.33186703,-84.86541353,43456
29.33186703,-84.87439668,43457
29.33186703,-84.87439668,43457
29.33186703,-84.88337983,43458
29.33186703,-84.88337983,43458
29.0826127,-85.0717308,43459
29.0826127,-85.0717308,43459
29.0826127,-85.0717308,43460
29.0826127,-85.0717308,43460
29.0826127,-85.0717308,43461
29.0826127,-85.0717308,43461
29.0826127,-85.0717308,43462
29.0826127,-85.0717308,43462
29.0826127,-85.0717308,43463
29.0826127,-85.0717308,43463
29.0826127,-85.0717308,43464
29.0826127,-85.0717308,43464
29.0826127,-85.0717308,43465
29.0826127,-85.0717308,43465
